,date_time,precip_accum_set_1,volt_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
26,2018-08-01 06:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
27,2018-08-01 06:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
28,2018-08-01 07:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
29,2018-08-01 07:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
30,2018-08-01 07:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
31,2018-08-01 07:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
32,2018-08-01 08:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
33,2018-08-01 08:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
34,2018-08-01 08:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
35,2018-08-01 08:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
36,2018-08-01 09:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
37,2018-08-01 09:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
38,2018-08-01 09:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
39,2018-08-01 09:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
40,2018-08-01 10:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
41,2018-08-01 10:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
42,2018-08-01 10:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
43,2018-08-01 10:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
44,2018-08-01 11:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
45,2018-08-01 11:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
46,2018-08-01 11:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
47,2018-08-01 11:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
48,2018-08-01 12:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
49,2018-08-01 12:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
50,2018-08-01 12:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
51,2018-08-01 12:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
52,2018-08-01 13:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
53,2018-08-01 13:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
54,2018-08-01 13:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
55,2018-08-01 13:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
56,2018-08-01 14:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
57,2018-08-01 14:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
58,2018-08-01 14:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
59,2018-08-01 14:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
60,2018-08-01 15:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
61,2018-08-01 15:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
62,2018-08-01 15:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
63,2018-08-01 15:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
64,2018-08-01 16:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
65,2018-08-01 16:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
66,2018-08-01 16:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
67,2018-08-01 16:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
68,2018-08-01 17:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
69,2018-08-01 17:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
70,2018-08-01 17:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
71,2018-08-01 17:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
72,2018-08-01 18:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
73,2018-08-01 18:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
74,2018-08-01 18:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
75,2018-08-01 18:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
76,2018-08-01 19:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
77,2018-08-01 19:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
78,2018-08-01 19:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
79,2018-08-01 19:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
80,2018-08-01 20:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
81,2018-08-01 20:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
82,2018-08-01 20:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
83,2018-08-01 20:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
84,2018-08-01 21:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
85,2018-08-01 21:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
86,2018-08-01 21:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
87,2018-08-01 21:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
88,2018-08-01 22:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
89,2018-08-01 22:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
90,2018-08-01 22:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
91,2018-08-01 22:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
92,2018-08-01 23:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
93,2018-08-01 23:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
94,2018-08-01 23:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
95,2018-08-01 23:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
96,2018-08-02 00:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
97,2018-08-02 00:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
98,2018-08-02 00:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
99,2018-08-02 00:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
100,2018-08-02 01:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
101,2018-08-02 01:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
102,2018-08-02 01:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
103,2018-08-02 01:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
104,2018-08-02 02:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
105,2018-08-02 02:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
106,2018-08-02 02:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
107,2018-08-02 02:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
108,2018-08-02 03:00:00,1129.792,12.81,0.0,MRNC1,263,-123.77500,40.18194
109,2018-08-02 03:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
110,2018-08-02 03:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
111,2018-08-02 03:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
112,2018-08-02 04:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
113,2018-08-02 04:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
114,2018-08-02 04:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
115,2018-08-02 04:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
116,2018-08-02 05:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
117,2018-08-02 05:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
118,2018-08-02 05:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
119,2018-08-02 05:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
120,2018-08-02 06:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
121,2018-08-02 06:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
122,2018-08-02 06:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
123,2018-08-02 06:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
124,2018-08-02 07:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
125,2018-08-02 07:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
126,2018-08-02 07:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
127,2018-08-02 07:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
128,2018-08-02 08:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
129,2018-08-02 08:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
130,2018-08-02 08:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
131,2018-08-02 08:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
132,2018-08-02 09:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
133,2018-08-02 09:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
134,2018-08-02 09:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
135,2018-08-02 09:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
136,2018-08-02 10:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
137,2018-08-02 10:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
138,2018-08-02 10:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
139,2018-08-02 10:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
140,2018-08-02 11:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
141,2018-08-02 11:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
142,2018-08-02 11:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
143,2018-08-02 11:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
144,2018-08-02 12:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
145,2018-08-02 12:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
146,2018-08-02 12:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
147,2018-08-02 12:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
148,2018-08-02 13:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
149,2018-08-02 13:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
150,2018-08-02 13:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
151,2018-08-02 13:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
152,2018-08-02 14:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
153,2018-08-02 14:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
154,2018-08-02 14:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
155,2018-08-02 14:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
156,2018-08-02 15:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
157,2018-08-02 15:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
158,2018-08-02 15:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
159,2018-08-02 15:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
160,2018-08-02 16:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
161,2018-08-02 16:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
162,2018-08-02 16:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
163,2018-08-02 16:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
164,2018-08-02 17:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
165,2018-08-02 17:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
166,2018-08-02 17:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
167,2018-08-02 17:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
168,2018-08-02 18:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
169,2018-08-02 18:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
170,2018-08-02 18:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
171,2018-08-02 18:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
172,2018-08-02 19:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
173,2018-08-02 19:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
174,2018-08-02 19:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
175,2018-08-02 19:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
176,2018-08-02 20:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
177,2018-08-02 20:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
178,2018-08-02 20:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
179,2018-08-02 20:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
180,2018-08-02 21:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
181,2018-08-02 21:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
182,2018-08-02 21:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
183,2018-08-02 21:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
184,2018-08-02 22:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
185,2018-08-02 22:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
186,2018-08-02 22:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
187,2018-08-02 22:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
188,2018-08-02 23:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
189,2018-08-02 23:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
190,2018-08-02 23:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
191,2018-08-02 23:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
192,2018-08-03 00:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
193,2018-08-03 00:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
194,2018-08-03 00:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
195,2018-08-03 00:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
196,2018-08-03 01:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
197,2018-08-03 01:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
198,2018-08-03 01:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
199,2018-08-03 01:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
200,2018-08-03 02:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
201,2018-08-03 02:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
202,2018-08-03 02:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
203,2018-08-03 02:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
204,2018-08-03 03:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
205,2018-08-03 03:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
206,2018-08-03 03:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
207,2018-08-03 03:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
208,2018-08-03 04:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
209,2018-08-03 04:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
210,2018-08-03 04:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
211,2018-08-03 04:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
212,2018-08-03 05:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
213,2018-08-03 05:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
214,2018-08-03 05:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
215,2018-08-03 05:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
216,2018-08-03 06:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
217,2018-08-03 06:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
218,2018-08-03 06:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
219,2018-08-03 06:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
220,2018-08-03 07:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
221,2018-08-03 07:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
222,2018-08-03 07:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
223,2018-08-03 07:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
224,2018-08-03 08:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
225,2018-08-03 08:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
226,2018-08-03 08:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
227,2018-08-03 08:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
228,2018-08-03 09:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
229,2018-08-03 09:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
230,2018-08-03 09:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
231,2018-08-03 09:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
232,2018-08-03 10:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
233,2018-08-03 10:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
234,2018-08-03 10:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
235,2018-08-03 10:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
236,2018-08-03 11:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
237,2018-08-03 11:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
238,2018-08-03 11:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
239,2018-08-03 11:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
240,2018-08-03 12:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
241,2018-08-03 12:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
242,2018-08-03 12:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
243,2018-08-03 12:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
244,2018-08-03 13:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
245,2018-08-03 13:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
246,2018-08-03 13:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
247,2018-08-03 13:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
248,2018-08-03 14:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
249,2018-08-03 14:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
250,2018-08-03 14:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
251,2018-08-03 14:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
252,2018-08-03 15:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
253,2018-08-03 15:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
254,2018-08-03 15:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
255,2018-08-03 15:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
256,2018-08-03 16:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
257,2018-08-03 16:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
258,2018-08-03 16:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
259,2018-08-03 16:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
260,2018-08-03 17:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
261,2018-08-03 17:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
262,2018-08-03 17:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
263,2018-08-03 17:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
264,2018-08-03 18:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
265,2018-08-03 18:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
266,2018-08-03 18:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
267,2018-08-03 18:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
268,2018-08-03 19:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
269,2018-08-03 19:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
270,2018-08-03 19:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
271,2018-08-03 19:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
272,2018-08-03 20:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
273,2018-08-03 20:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
274,2018-08-03 20:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
275,2018-08-03 20:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
276,2018-08-03 21:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
277,2018-08-03 21:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
278,2018-08-03 21:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
279,2018-08-03 21:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
280,2018-08-03 22:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
281,2018-08-03 22:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
282,2018-08-03 22:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
283,2018-08-03 22:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
284,2018-08-03 23:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
285,2018-08-03 23:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
286,2018-08-03 23:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
287,2018-08-03 23:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
288,2018-08-04 00:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
289,2018-08-04 00:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
290,2018-08-04 00:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
291,2018-08-04 00:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
292,2018-08-04 01:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
293,2018-08-04 01:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
294,2018-08-04 01:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
295,2018-08-04 01:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
296,2018-08-04 02:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
297,2018-08-04 02:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
298,2018-08-04 02:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
299,2018-08-04 02:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
300,2018-08-04 03:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
301,2018-08-04 03:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
302,2018-08-04 03:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
303,2018-08-04 03:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
304,2018-08-04 04:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
305,2018-08-04 04:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
306,2018-08-04 04:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
307,2018-08-04 04:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
308,2018-08-04 05:00:00,1129.792,13.12,0.0,MRNC1,263,-123.77500,40.18194
309,2018-08-04 05:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
310,2018-08-04 05:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
311,2018-08-04 05:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
312,2018-08-04 06:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
313,2018-08-04 06:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
314,2018-08-04 06:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
315,2018-08-04 06:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
316,2018-08-04 07:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
317,2018-08-04 07:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
318,2018-08-04 07:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
319,2018-08-04 07:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
320,2018-08-04 08:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
321,2018-08-04 08:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
322,2018-08-04 08:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
323,2018-08-04 08:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
324,2018-08-04 09:00:00,1129.792,13.12,,MRNC1,263,-123.77500,40.18194
325,2018-08-04 09:15:00,1129.792,,,MRNC1,263,-123.77500,40.18194
326,2018-08-04 09:30:00,1129.792,,,MRNC1,263,-123.77500,40.18194
327,2018-08-04 09:45:00,1129.792,,,MRNC1,263,-123.77500,40.18194
