,date_time,volt_set_1,precip_accum_one_hour_set_1,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
35,2018-08-01 08:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
36,2018-08-01 09:00:00,12.3,0.0,618.744,25.4,16.67,BNKC1,6450,-122.37000,41.04000
37,2018-08-01 09:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
38,2018-08-01 09:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
39,2018-08-01 09:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
40,2018-08-01 10:00:00,12.3,0.0,618.744,30.48,17.78,BNKC1,6450,-122.37000,41.04000
41,2018-08-01 10:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
42,2018-08-01 10:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
43,2018-08-01 10:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
44,2018-08-01 11:00:00,12.3,0.0,618.744,15.24,16.67,BNKC1,6450,-122.37000,41.04000
45,2018-08-01 11:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
46,2018-08-01 11:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
47,2018-08-01 11:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
48,2018-08-01 12:00:00,12.2,0.0,618.744,12.7,17.22,BNKC1,6450,-122.37000,41.04000
49,2018-08-01 12:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
50,2018-08-01 12:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
51,2018-08-01 12:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
52,2018-08-01 13:00:00,12.2,0.0,618.744,27.94,18.33,BNKC1,6450,-122.37000,41.04000
53,2018-08-01 13:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
54,2018-08-01 13:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
55,2018-08-01 13:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
56,2018-08-01 14:00:00,12.2,0.0,618.744,20.32,16.67,BNKC1,6450,-122.37000,41.04000
57,2018-08-01 14:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
58,2018-08-01 14:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
59,2018-08-01 14:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
60,2018-08-01 15:00:00,12.3,0.0,618.744,5.08,17.78,BNKC1,6450,-122.37000,41.04000
61,2018-08-01 15:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
62,2018-08-01 15:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
63,2018-08-01 15:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
64,2018-08-01 16:00:00,12.5,0.0,618.744,10.16,21.11,BNKC1,6450,-122.37000,41.04000
65,2018-08-01 16:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
66,2018-08-01 16:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
67,2018-08-01 16:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
68,2018-08-01 17:00:00,12.9,0.0,618.744,,20.56,BNKC1,6450,-122.37000,41.04000
69,2018-08-01 17:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
70,2018-08-01 17:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
71,2018-08-01 17:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
72,2018-08-01 18:00:00,13.2,0.0,618.744,5.08,21.67,BNKC1,6450,-122.37000,41.04000
73,2018-08-01 18:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
74,2018-08-01 18:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
75,2018-08-01 18:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
76,2018-08-01 19:00:00,13.1,0.0,618.744,,22.78,BNKC1,6450,-122.37000,41.04000
77,2018-08-01 19:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
78,2018-08-01 19:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
79,2018-08-01 19:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
80,2018-08-01 20:00:00,13.0,0.0,618.744,,23.89,BNKC1,6450,-122.37000,41.04000
81,2018-08-01 20:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
82,2018-08-01 20:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
83,2018-08-01 20:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
84,2018-08-01 21:00:00,12.8,0.0,618.744,0.0,22.78,BNKC1,6450,-122.37000,41.04000
85,2018-08-01 21:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
86,2018-08-01 21:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
87,2018-08-01 21:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
88,2018-08-01 22:00:00,12.8,0.0,618.744,15.24,23.89,BNKC1,6450,-122.37000,41.04000
89,2018-08-01 22:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
90,2018-08-01 22:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
91,2018-08-01 22:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
92,2018-08-01 23:00:00,12.7,0.0,618.744,17.78,25.56,BNKC1,6450,-122.37000,41.04000
93,2018-08-01 23:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
94,2018-08-01 23:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
95,2018-08-01 23:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
96,2018-08-02 00:00:00,12.7,0.0,618.744,17.78,25.0,BNKC1,6450,-122.37000,41.04000
97,2018-08-02 00:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
98,2018-08-02 00:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
99,2018-08-02 00:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
100,2018-08-02 01:00:00,12.6,0.0,618.744,12.7,25.0,BNKC1,6450,-122.37000,41.04000
101,2018-08-02 01:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
102,2018-08-02 01:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
103,2018-08-02 01:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
104,2018-08-02 02:00:00,12.6,0.0,618.744,0.0,23.33,BNKC1,6450,-122.37000,41.04000
105,2018-08-02 02:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
106,2018-08-02 02:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
107,2018-08-02 02:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
108,2018-08-02 03:00:00,12.5,0.0,618.744,15.24,21.67,BNKC1,6450,-122.37000,41.04000
109,2018-08-02 03:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
110,2018-08-02 03:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
111,2018-08-02 03:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
112,2018-08-02 04:00:00,12.4,0.0,618.744,25.4,20.0,BNKC1,6450,-122.37000,41.04000
113,2018-08-02 04:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
114,2018-08-02 04:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
115,2018-08-02 04:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
116,2018-08-02 05:00:00,12.4,0.0,618.744,30.48,18.33,BNKC1,6450,-122.37000,41.04000
117,2018-08-02 05:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
118,2018-08-02 05:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
119,2018-08-02 05:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
120,2018-08-02 06:00:00,12.3,0.0,618.744,35.56,18.33,BNKC1,6450,-122.37000,41.04000
121,2018-08-02 06:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
122,2018-08-02 06:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
123,2018-08-02 06:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
124,2018-08-02 07:00:00,12.3,0.0,618.744,40.64,18.33,BNKC1,6450,-122.37000,41.04000
125,2018-08-02 07:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
126,2018-08-02 07:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
127,2018-08-02 07:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
128,2018-08-02 08:00:00,12.3,0.0,618.744,35.56,18.33,BNKC1,6450,-122.37000,41.04000
129,2018-08-02 08:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
130,2018-08-02 08:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
131,2018-08-02 08:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
132,2018-08-02 09:00:00,12.3,0.0,618.744,40.64,17.78,BNKC1,6450,-122.37000,41.04000
133,2018-08-02 09:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
134,2018-08-02 09:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
135,2018-08-02 09:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
136,2018-08-02 10:00:00,12.3,0.0,618.744,25.4,17.78,BNKC1,6450,-122.37000,41.04000
137,2018-08-02 10:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
138,2018-08-02 10:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
139,2018-08-02 10:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
140,2018-08-02 11:00:00,12.3,0.0,618.744,33.02,17.78,BNKC1,6450,-122.37000,41.04000
141,2018-08-02 11:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
142,2018-08-02 11:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
143,2018-08-02 11:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
144,2018-08-02 12:00:00,12.2,0.0,618.744,20.32,17.78,BNKC1,6450,-122.37000,41.04000
145,2018-08-02 12:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
146,2018-08-02 12:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
147,2018-08-02 12:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
148,2018-08-02 13:00:00,12.2,0.0,618.744,33.02,15.56,BNKC1,6450,-122.37000,41.04000
149,2018-08-02 13:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
150,2018-08-02 13:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
151,2018-08-02 13:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
152,2018-08-02 14:00:00,12.2,0.0,618.744,40.64,15.0,BNKC1,6450,-122.37000,41.04000
153,2018-08-02 14:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
154,2018-08-02 14:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
155,2018-08-02 14:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
156,2018-08-02 15:00:00,12.2,0.0,618.744,10.16,18.33,BNKC1,6450,-122.37000,41.04000
157,2018-08-02 15:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
158,2018-08-02 15:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
159,2018-08-02 15:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
160,2018-08-02 16:00:00,12.3,0.0,618.744,0.0,22.22,BNKC1,6450,-122.37000,41.04000
161,2018-08-02 16:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
162,2018-08-02 16:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
163,2018-08-02 16:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
164,2018-08-02 17:00:00,12.4,0.0,618.744,5.08,18.89,BNKC1,6450,-122.37000,41.04000
165,2018-08-02 17:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
166,2018-08-02 17:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
167,2018-08-02 17:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
168,2018-08-02 18:00:00,12.6,0.0,618.744,17.78,20.56,BNKC1,6450,-122.37000,41.04000
169,2018-08-02 18:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
170,2018-08-02 18:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
171,2018-08-02 18:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
172,2018-08-02 19:00:00,13.1,0.0,618.744,7.62,23.33,BNKC1,6450,-122.37000,41.04000
173,2018-08-02 19:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
174,2018-08-02 19:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
175,2018-08-02 19:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
176,2018-08-02 20:00:00,13.1,0.0,618.744,2.54,23.89,BNKC1,6450,-122.37000,41.04000
177,2018-08-02 20:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
178,2018-08-02 20:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
179,2018-08-02 20:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
180,2018-08-02 21:00:00,13.0,0.0,618.744,35.56,24.44,BNKC1,6450,-122.37000,41.04000
181,2018-08-02 21:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
182,2018-08-02 21:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
183,2018-08-02 21:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
184,2018-08-02 22:00:00,12.9,0.0,618.744,17.78,25.0,BNKC1,6450,-122.37000,41.04000
185,2018-08-02 22:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
186,2018-08-02 22:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
187,2018-08-02 22:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
188,2018-08-02 23:00:00,12.9,0.0,618.744,17.78,26.11,BNKC1,6450,-122.37000,41.04000
189,2018-08-02 23:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
190,2018-08-02 23:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
191,2018-08-02 23:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
192,2018-08-03 00:00:00,12.8,0.0,618.744,22.86,24.44,BNKC1,6450,-122.37000,41.04000
193,2018-08-03 00:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
194,2018-08-03 00:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
195,2018-08-03 00:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
196,2018-08-03 01:00:00,12.8,0.0,618.744,12.7,25.0,BNKC1,6450,-122.37000,41.04000
197,2018-08-03 01:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
198,2018-08-03 01:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
199,2018-08-03 01:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
200,2018-08-03 02:00:00,12.7,0.0,618.744,7.62,23.33,BNKC1,6450,-122.37000,41.04000
201,2018-08-03 02:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
202,2018-08-03 02:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
203,2018-08-03 02:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
204,2018-08-03 03:00:00,12.7,0.0,618.744,7.62,19.44,BNKC1,6450,-122.37000,41.04000
205,2018-08-03 03:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
206,2018-08-03 03:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
207,2018-08-03 03:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
208,2018-08-03 04:00:00,12.4,0.0,618.744,35.56,18.33,BNKC1,6450,-122.37000,41.04000
209,2018-08-03 04:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
210,2018-08-03 04:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
211,2018-08-03 04:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
212,2018-08-03 05:00:00,12.4,0.0,618.744,27.94,16.67,BNKC1,6450,-122.37000,41.04000
213,2018-08-03 05:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
214,2018-08-03 05:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
215,2018-08-03 05:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
216,2018-08-03 06:00:00,12.3,0.0,618.744,30.48,15.56,BNKC1,6450,-122.37000,41.04000
217,2018-08-03 06:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
218,2018-08-03 06:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
219,2018-08-03 06:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
220,2018-08-03 07:00:00,12.3,0.0,618.744,27.94,15.56,BNKC1,6450,-122.37000,41.04000
221,2018-08-03 07:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
222,2018-08-03 07:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
223,2018-08-03 07:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
224,2018-08-03 08:00:00,12.3,0.0,618.744,25.4,14.44,BNKC1,6450,-122.37000,41.04000
225,2018-08-03 08:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
226,2018-08-03 08:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
227,2018-08-03 08:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
228,2018-08-03 09:00:00,12.3,0.0,618.744,40.64,14.44,BNKC1,6450,-122.37000,41.04000
229,2018-08-03 09:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
230,2018-08-03 09:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
231,2018-08-03 09:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
232,2018-08-03 10:00:00,12.3,0.0,618.744,33.02,13.89,BNKC1,6450,-122.37000,41.04000
233,2018-08-03 10:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
234,2018-08-03 10:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
235,2018-08-03 10:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
236,2018-08-03 11:00:00,12.3,0.0,618.744,30.48,14.44,BNKC1,6450,-122.37000,41.04000
237,2018-08-03 11:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
238,2018-08-03 11:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
239,2018-08-03 11:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
240,2018-08-03 12:00:00,12.3,0.0,618.744,33.02,13.33,BNKC1,6450,-122.37000,41.04000
241,2018-08-03 12:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
242,2018-08-03 12:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
243,2018-08-03 12:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
244,2018-08-03 13:00:00,12.2,0.0,618.744,33.02,13.33,BNKC1,6450,-122.37000,41.04000
245,2018-08-03 13:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
246,2018-08-03 13:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
247,2018-08-03 13:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
248,2018-08-03 14:00:00,12.2,0.0,618.744,38.1,13.89,BNKC1,6450,-122.37000,41.04000
249,2018-08-03 14:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
250,2018-08-03 14:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
251,2018-08-03 14:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
252,2018-08-03 15:00:00,12.2,0.0,618.744,17.78,16.11,BNKC1,6450,-122.37000,41.04000
253,2018-08-03 15:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
254,2018-08-03 15:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
255,2018-08-03 15:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
256,2018-08-03 16:00:00,12.3,0.0,618.744,15.24,18.33,BNKC1,6450,-122.37000,41.04000
257,2018-08-03 16:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
258,2018-08-03 16:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
259,2018-08-03 16:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
260,2018-08-03 17:00:00,12.3,0.0,618.744,0.0,18.33,BNKC1,6450,-122.37000,41.04000
261,2018-08-03 17:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
262,2018-08-03 17:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
263,2018-08-03 17:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
264,2018-08-03 18:00:00,12.4,0.0,618.744,20.32,20.0,BNKC1,6450,-122.37000,41.04000
265,2018-08-03 18:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
266,2018-08-03 18:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
267,2018-08-03 18:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
268,2018-08-03 19:00:00,12.9,0.0,618.744,25.4,21.11,BNKC1,6450,-122.37000,41.04000
269,2018-08-03 19:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
270,2018-08-03 19:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
271,2018-08-03 19:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
272,2018-08-03 20:00:00,13.1,0.0,618.744,7.62,21.67,BNKC1,6450,-122.37000,41.04000
273,2018-08-03 20:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
274,2018-08-03 20:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
275,2018-08-03 20:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
276,2018-08-03 21:00:00,13.0,0.0,618.744,38.1,21.67,BNKC1,6450,-122.37000,41.04000
277,2018-08-03 21:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
278,2018-08-03 21:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
279,2018-08-03 21:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
280,2018-08-03 22:00:00,13.0,0.0,618.744,33.02,23.89,BNKC1,6450,-122.37000,41.04000
281,2018-08-03 22:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
282,2018-08-03 22:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
283,2018-08-03 22:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
284,2018-08-03 23:00:00,12.9,0.0,618.744,5.08,23.89,BNKC1,6450,-122.37000,41.04000
285,2018-08-03 23:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
286,2018-08-03 23:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
287,2018-08-03 23:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
288,2018-08-04 00:00:00,12.9,0.0,618.744,20.32,22.78,BNKC1,6450,-122.37000,41.04000
289,2018-08-04 00:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
290,2018-08-04 00:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
291,2018-08-04 00:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
292,2018-08-04 01:00:00,12.8,0.0,618.744,12.7,22.78,BNKC1,6450,-122.37000,41.04000
293,2018-08-04 01:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
294,2018-08-04 01:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
295,2018-08-04 01:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
296,2018-08-04 02:00:00,12.7,0.0,618.744,15.24,21.67,BNKC1,6450,-122.37000,41.04000
297,2018-08-04 02:15:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
298,2018-08-04 02:30:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
299,2018-08-04 02:45:00,,,618.744,,,BNKC1,6450,-122.37000,41.04000
