,date_time,T_water_temp_set_1,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,pressure_set_1d,wind_direction_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
39,2018-08-01 03:54:00,12.23,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
40,2018-08-01 04:00:00,12.23,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
41,2018-08-01 04:06:00,12.23,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
42,2018-08-01 04:12:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
43,2018-08-01 04:18:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
44,2018-08-01 04:24:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
45,2018-08-01 04:30:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
46,2018-08-01 04:36:00,12.79,101862.52,NNW,6.26,101863.35,343.0,5.81,13.34,HBYC1,0,-124.21700,40.76670
47,2018-08-01 04:42:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
48,2018-08-01 04:48:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
49,2018-08-01 04:54:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
50,2018-08-01 05:00:00,12.79,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
51,2018-08-01 05:06:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
52,2018-08-01 05:12:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
53,2018-08-01 05:18:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
54,2018-08-01 05:24:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
55,2018-08-01 05:30:00,13.34,101862.52,N,6.7,101863.35,6.0,5.81,13.34,HBYC1,0,-124.21700,40.76670
56,2018-08-01 05:36:00,13.34,101862.52,NNE,5.81,101863.35,18.0,4.91,12.79,HBYC1,0,-124.21700,40.76670
57,2018-08-01 05:42:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
58,2018-08-01 05:48:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
59,2018-08-01 05:54:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
60,2018-08-01 06:00:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
61,2018-08-01 06:06:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
62,2018-08-01 06:12:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
63,2018-08-01 06:18:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
64,2018-08-01 06:24:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
65,2018-08-01 06:30:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
66,2018-08-01 06:36:00,13.34,101862.52,N,6.26,101863.35,8.0,5.36,13.34,HBYC1,0,-124.21700,40.76670
67,2018-08-01 06:42:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
68,2018-08-01 06:48:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
69,2018-08-01 06:54:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
70,2018-08-01 07:00:00,13.34,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
71,2018-08-01 07:06:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
72,2018-08-01 07:12:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
73,2018-08-01 07:18:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
74,2018-08-01 07:24:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
75,2018-08-01 07:30:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
76,2018-08-01 07:36:00,12.79,101862.52,N,5.36,101863.35,9.0,4.47,13.34,HBYC1,0,-124.21700,40.76670
77,2018-08-01 07:42:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
78,2018-08-01 07:48:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
79,2018-08-01 07:54:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
80,2018-08-01 08:00:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
81,2018-08-01 08:06:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
82,2018-08-01 08:12:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
83,2018-08-01 08:18:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
84,2018-08-01 08:24:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
85,2018-08-01 08:30:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
86,2018-08-01 08:36:00,11.68,101862.52,NNE,5.81,101863.35,15.0,4.02,12.79,HBYC1,0,-124.21700,40.76670
87,2018-08-01 08:42:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
88,2018-08-01 08:48:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
89,2018-08-01 08:54:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
90,2018-08-01 09:00:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
91,2018-08-01 09:06:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
92,2018-08-01 09:12:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
93,2018-08-01 09:18:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
94,2018-08-01 09:24:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
95,2018-08-01 09:30:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
96,2018-08-01 09:36:00,11.12,101828.66,NNE,5.36,101829.49,17.0,4.91,12.79,HBYC1,0,-124.21700,40.76670
97,2018-08-01 09:42:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
98,2018-08-01 09:48:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
99,2018-08-01 09:54:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
100,2018-08-01 10:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
101,2018-08-01 10:06:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
102,2018-08-01 10:12:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
103,2018-08-01 10:18:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
104,2018-08-01 10:24:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
105,2018-08-01 10:30:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
106,2018-08-01 10:36:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
107,2018-08-01 10:42:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
108,2018-08-01 10:48:00,11.12,101828.66,N,5.36,101829.49,359.0,4.91,12.79,HBYC1,0,-124.21700,40.76670
109,2018-08-01 10:54:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
110,2018-08-01 11:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
111,2018-08-01 11:06:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
112,2018-08-01 11:12:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
113,2018-08-01 11:18:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
114,2018-08-01 11:24:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
115,2018-08-01 11:30:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
116,2018-08-01 11:36:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
117,2018-08-01 11:42:00,11.12,101828.66,N,6.26,101829.49,356.0,5.81,12.79,HBYC1,0,-124.21700,40.76670
118,2018-08-01 11:48:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
119,2018-08-01 11:54:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
120,2018-08-01 12:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
121,2018-08-01 12:06:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
122,2018-08-01 12:12:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
123,2018-08-01 12:18:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
124,2018-08-01 12:24:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
125,2018-08-01 12:30:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
126,2018-08-01 12:36:00,11.12,101828.66,N,4.91,101829.49,350.0,4.02,12.23,HBYC1,0,-124.21700,40.76670
127,2018-08-01 12:42:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
128,2018-08-01 12:48:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
129,2018-08-01 12:54:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
130,2018-08-01 13:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
131,2018-08-01 13:06:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
132,2018-08-01 13:12:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
133,2018-08-01 13:18:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
134,2018-08-01 13:24:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
135,2018-08-01 13:30:00,11.12,101862.52,N,4.47,101863.35,6.0,4.02,12.23,HBYC1,0,-124.21700,40.76670
136,2018-08-01 13:36:00,11.12,101896.38,N,4.91,101897.21,8.0,4.47,12.23,HBYC1,0,-124.21700,40.76670
137,2018-08-01 13:42:00,11.12,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
138,2018-08-01 13:48:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
139,2018-08-01 13:54:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
140,2018-08-01 14:00:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
141,2018-08-01 14:06:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
142,2018-08-01 14:12:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
143,2018-08-01 14:18:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
144,2018-08-01 14:24:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
145,2018-08-01 14:30:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
146,2018-08-01 14:36:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
147,2018-08-01 14:42:00,11.68,101896.38,NNE,4.91,101897.21,16.0,4.47,12.23,HBYC1,0,-124.21700,40.76670
148,2018-08-01 14:48:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
149,2018-08-01 14:54:00,12.23,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
150,2018-08-01 15:00:00,12.23,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
151,2018-08-01 15:06:00,12.23,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
152,2018-08-01 15:12:00,12.23,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
153,2018-08-01 15:18:00,12.23,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
154,2018-08-01 15:24:00,12.79,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
155,2018-08-01 15:30:00,12.79,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
156,2018-08-01 15:36:00,12.79,101896.38,NNE,4.47,101897.21,16.0,4.02,12.23,HBYC1,0,-124.21700,40.76670
157,2018-08-01 15:42:00,12.79,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
158,2018-08-01 15:48:00,12.79,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
159,2018-08-01 15:54:00,13.34,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
160,2018-08-01 16:00:00,13.34,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
161,2018-08-01 16:06:00,13.34,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
162,2018-08-01 16:12:00,13.34,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
163,2018-08-01 16:18:00,13.34,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
164,2018-08-01 16:24:00,13.34,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
165,2018-08-01 16:30:00,13.9,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
166,2018-08-01 16:36:00,13.9,101930.25,N,4.47,101931.08,9.0,4.02,12.23,HBYC1,0,-124.21700,40.76670
167,2018-08-01 16:42:00,13.9,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
168,2018-08-01 16:48:00,14.46,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
169,2018-08-01 16:54:00,14.46,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
170,2018-08-01 17:00:00,14.46,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
171,2018-08-01 17:06:00,14.46,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
172,2018-08-01 17:12:00,14.46,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
173,2018-08-01 17:18:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
174,2018-08-01 17:24:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
175,2018-08-01 17:30:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
176,2018-08-01 17:36:00,15.01,101896.38,N,4.91,101897.21,11.0,4.47,12.23,HBYC1,0,-124.21700,40.76670
177,2018-08-01 17:42:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
178,2018-08-01 17:48:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
179,2018-08-01 17:54:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
180,2018-08-01 18:00:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
181,2018-08-01 18:06:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
182,2018-08-01 18:12:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
183,2018-08-01 18:18:00,15.01,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
184,2018-08-01 18:24:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
185,2018-08-01 18:30:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
186,2018-08-01 18:36:00,15.57,101896.38,N,4.47,101897.21,358.0,3.58,12.79,HBYC1,0,-124.21700,40.76670
187,2018-08-01 18:42:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
188,2018-08-01 18:48:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
189,2018-08-01 18:54:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
190,2018-08-01 19:00:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
191,2018-08-01 19:06:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
192,2018-08-01 19:12:00,15.57,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
193,2018-08-01 19:18:00,15.01,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
194,2018-08-01 19:24:00,15.01,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
195,2018-08-01 19:30:00,15.01,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
196,2018-08-01 19:36:00,15.01,101930.25,NW,4.91,101931.08,323.0,4.47,12.79,HBYC1,0,-124.21700,40.76670
197,2018-08-01 19:42:00,14.46,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
198,2018-08-01 19:48:00,14.46,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
199,2018-08-01 19:54:00,14.46,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
200,2018-08-01 20:00:00,14.46,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
201,2018-08-01 20:06:00,14.46,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
202,2018-08-01 20:12:00,14.46,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
203,2018-08-01 20:18:00,13.9,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
204,2018-08-01 20:24:00,13.9,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
205,2018-08-01 20:30:00,13.34,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
206,2018-08-01 20:36:00,13.34,101964.11,N,4.91,101964.94,352.0,4.47,12.79,HBYC1,0,-124.21700,40.76670
207,2018-08-01 20:42:00,13.34,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
208,2018-08-01 20:48:00,13.34,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
209,2018-08-01 20:54:00,12.79,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
210,2018-08-01 21:00:00,12.79,101964.11,,,101964.94,,,,HBYC1,0,-124.21700,40.76670
211,2018-08-01 21:06:00,12.79,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
212,2018-08-01 21:12:00,12.23,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
213,2018-08-01 21:18:00,12.23,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
214,2018-08-01 21:24:00,12.23,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
215,2018-08-01 21:30:00,12.23,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
216,2018-08-01 21:36:00,11.68,101930.25,N,6.26,101931.08,354.0,5.81,12.79,HBYC1,0,-124.21700,40.76670
217,2018-08-01 21:42:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
218,2018-08-01 21:48:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
219,2018-08-01 21:54:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
220,2018-08-01 22:00:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
221,2018-08-01 22:06:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
222,2018-08-01 22:12:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
223,2018-08-01 22:18:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
224,2018-08-01 22:24:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
225,2018-08-01 22:30:00,11.68,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
226,2018-08-01 22:36:00,11.68,101896.38,N,4.91,101897.21,359.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
227,2018-08-01 22:42:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
228,2018-08-01 22:48:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
229,2018-08-01 22:54:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
230,2018-08-01 23:00:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
231,2018-08-01 23:06:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
232,2018-08-01 23:12:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
233,2018-08-01 23:18:00,11.12,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
234,2018-08-01 23:24:00,11.12,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
235,2018-08-01 23:30:00,11.12,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
236,2018-08-01 23:36:00,11.12,101862.52,N,4.47,101863.35,7.0,4.02,12.79,HBYC1,0,-124.21700,40.76670
237,2018-08-01 23:42:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
238,2018-08-02 00:00:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
239,2018-08-02 00:06:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
240,2018-08-02 00:12:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
241,2018-08-02 00:18:00,11.12,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
242,2018-08-02 00:24:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
243,2018-08-02 00:30:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
244,2018-08-02 00:36:00,11.12,101828.66,N,4.02,101829.49,351.0,3.13,12.79,HBYC1,0,-124.21700,40.76670
245,2018-08-02 00:42:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
246,2018-08-02 00:48:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
247,2018-08-02 00:54:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
248,2018-08-02 01:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
249,2018-08-02 01:06:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
250,2018-08-02 01:12:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
251,2018-08-02 01:18:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
