,date_time,relative_humidity_set_1,snow_depth_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
116,2018-08-02 14:40:00,,,,LLPC1,8234,-121.50667,40.46833
117,2018-08-02 15:00:00,,,,LLPC1,8234,-121.50667,40.46833
118,2018-08-02 15:20:00,,,,LLPC1,8234,-121.50667,40.46833
119,2018-08-02 15:40:00,,,,LLPC1,8234,-121.50667,40.46833
120,2018-08-02 16:00:00,,,,LLPC1,8234,-121.50667,40.46833
121,2018-08-02 16:20:00,,,,LLPC1,8234,-121.50667,40.46833
122,2018-08-02 16:40:00,,,,LLPC1,8234,-121.50667,40.46833
123,2018-08-02 17:00:00,,,,LLPC1,8234,-121.50667,40.46833
124,2018-08-02 17:20:00,,,,LLPC1,8234,-121.50667,40.46833
125,2018-08-02 17:40:00,,,,LLPC1,8234,-121.50667,40.46833
126,2018-08-02 18:00:00,,,,LLPC1,8234,-121.50667,40.46833
127,2018-08-02 18:20:00,,,,LLPC1,8234,-121.50667,40.46833
128,2018-08-02 18:40:00,,,,LLPC1,8234,-121.50667,40.46833
129,2018-08-02 19:00:00,,,,LLPC1,8234,-121.50667,40.46833
130,2018-08-02 19:20:00,,,,LLPC1,8234,-121.50667,40.46833
131,2018-08-02 19:40:00,,,,LLPC1,8234,-121.50667,40.46833
132,2018-08-02 20:00:00,,,,LLPC1,8234,-121.50667,40.46833
133,2018-08-02 20:20:00,,,,LLPC1,8234,-121.50667,40.46833
134,2018-08-02 20:40:00,,,,LLPC1,8234,-121.50667,40.46833
135,2018-08-02 21:00:00,,,,LLPC1,8234,-121.50667,40.46833
136,2018-08-02 21:20:00,,,,LLPC1,8234,-121.50667,40.46833
137,2018-08-02 21:40:00,,,,LLPC1,8234,-121.50667,40.46833
138,2018-08-02 22:00:00,,,,LLPC1,8234,-121.50667,40.46833
139,2018-08-02 22:20:00,,,,LLPC1,8234,-121.50667,40.46833
140,2018-08-02 22:40:00,,,,LLPC1,8234,-121.50667,40.46833
141,2018-08-02 23:00:00,,,,LLPC1,8234,-121.50667,40.46833
142,2018-08-02 23:20:00,,,,LLPC1,8234,-121.50667,40.46833
143,2018-08-02 23:40:00,,,,LLPC1,8234,-121.50667,40.46833
144,2018-08-03 00:00:00,,,,LLPC1,8234,-121.50667,40.46833
145,2018-08-03 00:20:00,,,,LLPC1,8234,-121.50667,40.46833
146,2018-08-03 00:40:00,,,,LLPC1,8234,-121.50667,40.46833
147,2018-08-03 01:00:00,,,,LLPC1,8234,-121.50667,40.46833
148,2018-08-03 01:20:00,,,,LLPC1,8234,-121.50667,40.46833
149,2018-08-03 01:40:00,,,,LLPC1,8234,-121.50667,40.46833
150,2018-08-03 02:00:00,,,,LLPC1,8234,-121.50667,40.46833
151,2018-08-03 02:20:00,,,,LLPC1,8234,-121.50667,40.46833
152,2018-08-03 02:40:00,,,,LLPC1,8234,-121.50667,40.46833
153,2018-08-03 03:00:00,,,,LLPC1,8234,-121.50667,40.46833
154,2018-08-03 03:20:00,,,,LLPC1,8234,-121.50667,40.46833
155,2018-08-03 03:40:00,,,,LLPC1,8234,-121.50667,40.46833
156,2018-08-03 04:00:00,,,,LLPC1,8234,-121.50667,40.46833
157,2018-08-03 04:20:00,,,,LLPC1,8234,-121.50667,40.46833
158,2018-08-03 04:40:00,,,,LLPC1,8234,-121.50667,40.46833
159,2018-08-03 05:00:00,,,,LLPC1,8234,-121.50667,40.46833
160,2018-08-03 05:20:00,,,,LLPC1,8234,-121.50667,40.46833
161,2018-08-03 05:40:00,,,,LLPC1,8234,-121.50667,40.46833
162,2018-08-03 06:00:00,,,,LLPC1,8234,-121.50667,40.46833
163,2018-08-03 06:20:00,,,,LLPC1,8234,-121.50667,40.46833
164,2018-08-03 06:40:00,,,,LLPC1,8234,-121.50667,40.46833
165,2018-08-03 07:00:00,,,,LLPC1,8234,-121.50667,40.46833
166,2018-08-03 07:20:00,,,,LLPC1,8234,-121.50667,40.46833
167,2018-08-03 07:40:00,,,,LLPC1,8234,-121.50667,40.46833
168,2018-08-03 08:00:00,,,,LLPC1,8234,-121.50667,40.46833
169,2018-08-03 08:20:00,,,,LLPC1,8234,-121.50667,40.46833
170,2018-08-03 08:40:00,,15.748,,LLPC1,8234,-121.50667,40.46833
171,2018-08-03 09:00:00,,,,LLPC1,8234,-121.50667,40.46833
172,2018-08-03 09:20:00,,2.286,,LLPC1,8234,-121.50667,40.46833
173,2018-08-03 09:40:00,,,,LLPC1,8234,-121.50667,40.46833
174,2018-08-03 10:00:00,,5.588,,LLPC1,8234,-121.50667,40.46833
175,2018-08-03 10:20:00,,,,LLPC1,8234,-121.50667,40.46833
176,2018-08-03 10:40:00,,,,LLPC1,8234,-121.50667,40.46833
177,2018-08-03 11:00:00,,2.286,,LLPC1,8234,-121.50667,40.46833
178,2018-08-03 11:20:00,,,,LLPC1,8234,-121.50667,40.46833
179,2018-08-03 11:40:00,,,,LLPC1,8234,-121.50667,40.46833
180,2018-08-03 12:00:00,,,,LLPC1,8234,-121.50667,40.46833
181,2018-08-03 12:20:00,,,,LLPC1,8234,-121.50667,40.46833
182,2018-08-03 12:40:00,,,,LLPC1,8234,-121.50667,40.46833
183,2018-08-03 13:00:00,,,,LLPC1,8234,-121.50667,40.46833
184,2018-08-03 13:20:00,,,,LLPC1,8234,-121.50667,40.46833
185,2018-08-03 13:40:00,,,,LLPC1,8234,-121.50667,40.46833
186,2018-08-03 14:00:00,,,,LLPC1,8234,-121.50667,40.46833
187,2018-08-03 14:20:00,,,,LLPC1,8234,-121.50667,40.46833
188,2018-08-03 14:40:00,,,,LLPC1,8234,-121.50667,40.46833
189,2018-08-03 15:00:00,,,,LLPC1,8234,-121.50667,40.46833
190,2018-08-03 15:20:00,,,,LLPC1,8234,-121.50667,40.46833
191,2018-08-03 15:40:00,,,,LLPC1,8234,-121.50667,40.46833
192,2018-08-03 16:00:00,,,,LLPC1,8234,-121.50667,40.46833
193,2018-08-03 16:20:00,,,,LLPC1,8234,-121.50667,40.46833
194,2018-08-03 16:40:00,,,,LLPC1,8234,-121.50667,40.46833
195,2018-08-03 17:00:00,,,,LLPC1,8234,-121.50667,40.46833
196,2018-08-03 17:20:00,,,,LLPC1,8234,-121.50667,40.46833
197,2018-08-03 17:40:00,,,,LLPC1,8234,-121.50667,40.46833
198,2018-08-03 18:00:00,,,,LLPC1,8234,-121.50667,40.46833
199,2018-08-03 18:20:00,,,,LLPC1,8234,-121.50667,40.46833
200,2018-08-03 18:40:00,,,,LLPC1,8234,-121.50667,40.46833
201,2018-08-03 19:00:00,,,,LLPC1,8234,-121.50667,40.46833
202,2018-08-03 19:20:00,,,,LLPC1,8234,-121.50667,40.46833
203,2018-08-03 19:40:00,,,,LLPC1,8234,-121.50667,40.46833
204,2018-08-03 20:00:00,,,,LLPC1,8234,-121.50667,40.46833
205,2018-08-03 20:20:00,,,,LLPC1,8234,-121.50667,40.46833
206,2018-08-03 20:40:00,,,,LLPC1,8234,-121.50667,40.46833
207,2018-08-03 21:00:00,,,,LLPC1,8234,-121.50667,40.46833
208,2018-08-03 21:20:00,,,,LLPC1,8234,-121.50667,40.46833
209,2018-08-03 21:40:00,,,,LLPC1,8234,-121.50667,40.46833
210,2018-08-03 22:00:00,,,,LLPC1,8234,-121.50667,40.46833
211,2018-08-03 22:20:00,,,,LLPC1,8234,-121.50667,40.46833
212,2018-08-03 22:40:00,,,,LLPC1,8234,-121.50667,40.46833
213,2018-08-03 23:00:00,,,,LLPC1,8234,-121.50667,40.46833
214,2018-08-03 23:20:00,,,,LLPC1,8234,-121.50667,40.46833
215,2018-08-03 23:40:00,,1709.928,,LLPC1,8234,-121.50667,40.46833
216,2018-08-04 00:00:00,,,,LLPC1,8234,-121.50667,40.46833
217,2018-08-04 00:20:00,,,,LLPC1,8234,-121.50667,40.46833
218,2018-08-04 00:40:00,,,,LLPC1,8234,-121.50667,40.46833
219,2018-08-04 01:00:00,,,,LLPC1,8234,-121.50667,40.46833
220,2018-08-04 01:20:00,,,,LLPC1,8234,-121.50667,40.46833
221,2018-08-04 01:40:00,,,,LLPC1,8234,-121.50667,40.46833
222,2018-08-04 02:00:00,,,,LLPC1,8234,-121.50667,40.46833
223,2018-08-04 02:20:00,,,,LLPC1,8234,-121.50667,40.46833
224,2018-08-04 02:40:00,,,,LLPC1,8234,-121.50667,40.46833
225,2018-08-04 03:00:00,,,,LLPC1,8234,-121.50667,40.46833
226,2018-08-04 03:20:00,,,,LLPC1,8234,-121.50667,40.46833
227,2018-08-04 03:40:00,,,,LLPC1,8234,-121.50667,40.46833
228,2018-08-04 04:00:00,,,,LLPC1,8234,-121.50667,40.46833
229,2018-08-04 04:20:00,,,,LLPC1,8234,-121.50667,40.46833
230,2018-08-04 04:40:00,,,,LLPC1,8234,-121.50667,40.46833
231,2018-08-04 05:00:00,,,,LLPC1,8234,-121.50667,40.46833
232,2018-08-04 05:20:00,,,,LLPC1,8234,-121.50667,40.46833
233,2018-08-04 05:40:00,,,,LLPC1,8234,-121.50667,40.46833
234,2018-08-04 06:00:00,,,,LLPC1,8234,-121.50667,40.46833
235,2018-08-04 06:20:00,,,,LLPC1,8234,-121.50667,40.46833
236,2018-08-04 06:40:00,,,,LLPC1,8234,-121.50667,40.46833
237,2018-08-04 07:00:00,,,,LLPC1,8234,-121.50667,40.46833
238,2018-08-04 07:20:00,,2.286,,LLPC1,8234,-121.50667,40.46833
239,2018-08-04 07:40:00,,,,LLPC1,8234,-121.50667,40.46833
240,2018-08-04 08:00:00,,,,LLPC1,8234,-121.50667,40.46833
241,2018-08-04 08:20:00,,,,LLPC1,8234,-121.50667,40.46833
242,2018-08-04 08:40:00,,,,LLPC1,8234,-121.50667,40.46833
243,2018-08-04 09:00:00,,,,LLPC1,8234,-121.50667,40.46833
244,2018-08-04 09:20:00,,,,LLPC1,8234,-121.50667,40.46833
245,2018-08-04 09:40:00,,2.286,,LLPC1,8234,-121.50667,40.46833
246,2018-08-04 10:00:00,,,,LLPC1,8234,-121.50667,40.46833
247,2018-08-04 10:20:00,,5.588,,LLPC1,8234,-121.50667,40.46833
248,2018-08-04 10:40:00,,5.588,,LLPC1,8234,-121.50667,40.46833
249,2018-08-04 11:00:00,,1779.524,,LLPC1,8234,-121.50667,40.46833
250,2018-08-04 11:20:00,,12.446,,LLPC1,8234,-121.50667,40.46833
251,2018-08-04 11:40:00,,,,LLPC1,8234,-121.50667,40.46833
252,2018-08-04 12:00:00,,2.286,,LLPC1,8234,-121.50667,40.46833
253,2018-08-04 12:20:00,,2.286,,LLPC1,8234,-121.50667,40.46833
254,2018-08-04 12:40:00,,,,LLPC1,8234,-121.50667,40.46833
255,2018-08-04 13:00:00,,,,LLPC1,8234,-121.50667,40.46833
256,2018-08-04 13:20:00,,,,LLPC1,8234,-121.50667,40.46833
257,2018-08-04 13:40:00,,5.588,,LLPC1,8234,-121.50667,40.46833
258,2018-08-04 14:00:00,,1830.324,,LLPC1,8234,-121.50667,40.46833
259,2018-08-04 14:20:00,,,,LLPC1,8234,-121.50667,40.46833
260,2018-08-04 14:40:00,,8.89,,LLPC1,8234,-121.50667,40.46833
261,2018-08-04 15:00:00,,,,LLPC1,8234,-121.50667,40.46833
262,2018-08-04 15:20:00,,,,LLPC1,8234,-121.50667,40.46833
263,2018-08-04 15:40:00,,,,LLPC1,8234,-121.50667,40.46833
264,2018-08-04 16:00:00,,,,LLPC1,8234,-121.50667,40.46833
265,2018-08-04 16:20:00,,,,LLPC1,8234,-121.50667,40.46833
266,2018-08-04 16:40:00,,,,LLPC1,8234,-121.50667,40.46833
267,2018-08-04 17:00:00,,,,LLPC1,8234,-121.50667,40.46833
268,2018-08-04 17:20:00,,,,LLPC1,8234,-121.50667,40.46833
269,2018-08-04 17:40:00,,,,LLPC1,8234,-121.50667,40.46833
270,2018-08-04 18:00:00,,,,LLPC1,8234,-121.50667,40.46833
271,2018-08-04 18:20:00,,,,LLPC1,8234,-121.50667,40.46833
272,2018-08-04 18:40:00,,,,LLPC1,8234,-121.50667,40.46833
273,2018-08-04 19:00:00,,,,LLPC1,8234,-121.50667,40.46833
274,2018-08-04 19:20:00,,,,LLPC1,8234,-121.50667,40.46833
275,2018-08-04 19:40:00,,,,LLPC1,8234,-121.50667,40.46833
276,2018-08-04 20:00:00,,,,LLPC1,8234,-121.50667,40.46833
277,2018-08-04 20:20:00,,,,LLPC1,8234,-121.50667,40.46833
278,2018-08-04 20:40:00,,,,LLPC1,8234,-121.50667,40.46833
279,2018-08-04 21:00:00,,,,LLPC1,8234,-121.50667,40.46833
280,2018-08-04 21:20:00,,,,LLPC1,8234,-121.50667,40.46833
281,2018-08-04 21:40:00,,,,LLPC1,8234,-121.50667,40.46833
282,2018-08-04 22:00:00,,,,LLPC1,8234,-121.50667,40.46833
283,2018-08-04 22:20:00,,,,LLPC1,8234,-121.50667,40.46833
284,2018-08-04 22:40:00,,,,LLPC1,8234,-121.50667,40.46833
285,2018-08-04 23:00:00,,,,LLPC1,8234,-121.50667,40.46833
286,2018-08-04 23:20:00,,,,LLPC1,8234,-121.50667,40.46833
287,2018-08-04 23:40:00,,,,LLPC1,8234,-121.50667,40.46833
288,2018-08-05 00:00:00,,,,LLPC1,8234,-121.50667,40.46833
289,2018-08-05 00:20:00,,,,LLPC1,8234,-121.50667,40.46833
290,2018-08-05 00:40:00,,,,LLPC1,8234,-121.50667,40.46833
291,2018-08-05 01:00:00,,,,LLPC1,8234,-121.50667,40.46833
292,2018-08-05 01:20:00,,,,LLPC1,8234,-121.50667,40.46833
293,2018-08-05 01:40:00,,,,LLPC1,8234,-121.50667,40.46833
294,2018-08-05 02:00:00,,,,LLPC1,8234,-121.50667,40.46833
295,2018-08-05 02:20:00,,,,LLPC1,8234,-121.50667,40.46833
296,2018-08-05 02:40:00,,,,LLPC1,8234,-121.50667,40.46833
297,2018-08-05 03:00:00,,,,LLPC1,8234,-121.50667,40.46833
298,2018-08-05 03:20:00,,,,LLPC1,8234,-121.50667,40.46833
299,2018-08-05 03:40:00,,,,LLPC1,8234,-121.50667,40.46833
300,2018-08-05 04:00:00,,,,LLPC1,8234,-121.50667,40.46833
301,2018-08-05 04:20:00,,4.064,,LLPC1,8234,-121.50667,40.46833
302,2018-08-05 04:40:00,,2.286,,LLPC1,8234,-121.50667,40.46833
303,2018-08-05 05:00:00,,,,LLPC1,8234,-121.50667,40.46833
304,2018-08-05 05:20:00,,,,LLPC1,8234,-121.50667,40.46833
305,2018-08-05 05:40:00,,,,LLPC1,8234,-121.50667,40.46833
306,2018-08-05 06:00:00,,,,LLPC1,8234,-121.50667,40.46833
307,2018-08-05 06:20:00,,,,LLPC1,8234,-121.50667,40.46833
308,2018-08-05 06:40:00,,5.588,,LLPC1,8234,-121.50667,40.46833
309,2018-08-05 07:00:00,,,,LLPC1,8234,-121.50667,40.46833
310,2018-08-05 07:20:00,,,,LLPC1,8234,-121.50667,40.46833
311,2018-08-05 07:40:00,,14.224,,LLPC1,8234,-121.50667,40.46833
312,2018-08-05 08:00:00,,5.588,,LLPC1,8234,-121.50667,40.46833
313,2018-08-05 08:20:00,,12.446,,LLPC1,8234,-121.50667,40.46833
314,2018-08-05 08:40:00,,5.588,,LLPC1,8234,-121.50667,40.46833
315,2018-08-05 09:00:00,,15.748,,LLPC1,8234,-121.50667,40.46833
316,2018-08-05 09:20:00,,12.446,,LLPC1,8234,-121.50667,40.46833
317,2018-08-05 09:40:00,,25.908,,LLPC1,8234,-121.50667,40.46833
318,2018-08-05 10:00:00,,,,LLPC1,8234,-121.50667,40.46833
319,2018-08-05 10:20:00,,,,LLPC1,8234,-121.50667,40.46833
320,2018-08-05 10:40:00,,19.304,,LLPC1,8234,-121.50667,40.46833
321,2018-08-05 11:00:00,,7.366,,LLPC1,8234,-121.50667,40.46833
322,2018-08-05 11:20:00,,12.446,,LLPC1,8234,-121.50667,40.46833
323,2018-08-05 11:40:00,,15.748,,LLPC1,8234,-121.50667,40.46833
324,2018-08-05 12:00:00,,12.446,,LLPC1,8234,-121.50667,40.46833
325,2018-08-05 12:20:00,,5.588,,LLPC1,8234,-121.50667,40.46833
326,2018-08-05 12:40:00,,,,LLPC1,8234,-121.50667,40.46833
327,2018-08-05 13:00:00,,,,LLPC1,8234,-121.50667,40.46833
328,2018-08-05 13:20:00,,,,LLPC1,8234,-121.50667,40.46833
329,2018-08-05 13:40:00,,,,LLPC1,8234,-121.50667,40.46833
330,2018-08-05 14:00:00,,,,LLPC1,8234,-121.50667,40.46833
331,2018-08-05 14:20:00,,5.588,,LLPC1,8234,-121.50667,40.46833
332,2018-08-05 14:40:00,,,,LLPC1,8234,-121.50667,40.46833
333,2018-08-05 15:00:00,,,,LLPC1,8234,-121.50667,40.46833
334,2018-08-05 15:20:00,,,,LLPC1,8234,-121.50667,40.46833
335,2018-08-05 15:40:00,,,,LLPC1,8234,-121.50667,40.46833
336,2018-08-05 16:00:00,,,,LLPC1,8234,-121.50667,40.46833
337,2018-08-05 16:20:00,,,,LLPC1,8234,-121.50667,40.46833
338,2018-08-05 16:40:00,,,,LLPC1,8234,-121.50667,40.46833
339,2018-08-05 17:00:00,,,,LLPC1,8234,-121.50667,40.46833
340,2018-08-05 17:20:00,,,,LLPC1,8234,-121.50667,40.46833
341,2018-08-05 17:40:00,,,,LLPC1,8234,-121.50667,40.46833
342,2018-08-05 18:00:00,,,,LLPC1,8234,-121.50667,40.46833
343,2018-08-05 18:20:00,,,,LLPC1,8234,-121.50667,40.46833
344,2018-08-05 18:40:00,,,,LLPC1,8234,-121.50667,40.46833
345,2018-08-05 19:00:00,,,,LLPC1,8234,-121.50667,40.46833
346,2018-08-05 19:20:00,,,,LLPC1,8234,-121.50667,40.46833
347,2018-08-05 19:40:00,,,,LLPC1,8234,-121.50667,40.46833
348,2018-08-05 20:00:00,,,,LLPC1,8234,-121.50667,40.46833
349,2018-08-05 20:20:00,,,,LLPC1,8234,-121.50667,40.46833
350,2018-08-05 20:40:00,,,,LLPC1,8234,-121.50667,40.46833
351,2018-08-05 21:00:00,,,,LLPC1,8234,-121.50667,40.46833
352,2018-08-05 21:20:00,,,,LLPC1,8234,-121.50667,40.46833
353,2018-08-05 21:40:00,,,,LLPC1,8234,-121.50667,40.46833
354,2018-08-05 22:00:00,,,,LLPC1,8234,-121.50667,40.46833
355,2018-08-05 22:20:00,,,,LLPC1,8234,-121.50667,40.46833
356,2018-08-05 22:40:00,,,,LLPC1,8234,-121.50667,40.46833
357,2018-08-05 23:00:00,,,,LLPC1,8234,-121.50667,40.46833
358,2018-08-05 23:20:00,,,,LLPC1,8234,-121.50667,40.46833
359,2018-08-05 23:40:00,,,,LLPC1,8234,-121.50667,40.46833
