,date_time,soil_temp_set_1,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
96,2018-08-01 16:24:00,19.64,12.12,,47.71,23.92,ALZC1,3438,-120.82000,39.20000
97,2018-08-01 16:28:00,19.64,12.44,,47.73,24.26,ALZC1,3438,-120.82000,39.20000
98,2018-08-01 16:33:00,19.63,12.79,,48.08,24.52,ALZC1,3438,-120.82000,39.20000
99,2018-08-01 16:37:00,19.63,12.49,,46.28,24.83,ALZC1,3438,-120.82000,39.20000
100,2018-08-01 16:41:00,19.63,12.9,,46.92,25.04,ALZC1,3438,-120.82000,39.20000
101,2018-08-01 16:45:00,19.63,13.02,,46.35,25.38,ALZC1,3438,-120.82000,39.20000
102,2018-08-01 16:49:00,19.63,12.86,,44.94,25.72,ALZC1,3438,-120.82000,39.20000
103,2018-08-01 16:53:00,19.63,12.07,,41.95,26.0,ALZC1,3438,-120.82000,39.20000
104,2018-08-01 16:57:00,19.62,11.88,,40.29,26.47,ALZC1,3438,-120.82000,39.20000
105,2018-08-01 17:00:00,19.62,9.62,26.62,33.6,26.99,ALZC1,3438,-120.82000,39.20000
106,2018-08-01 17:04:00,19.62,9.8,26.78,33.33,27.33,ALZC1,3438,-120.82000,39.20000
107,2018-08-01 17:08:00,19.62,9.27,26.94,31.48,27.69,ALZC1,3438,-120.82000,39.20000
108,2018-08-01 17:12:00,19.62,8.46,26.99,29.46,27.88,ALZC1,3438,-120.82000,39.20000
109,2018-08-01 17:16:00,19.62,8.34,27.03,29.07,27.97,ALZC1,3438,-120.82000,39.20000
110,2018-08-01 17:20:00,19.62,9.18,27.27,30.33,28.21,ALZC1,3438,-120.82000,39.20000
111,2018-08-01 17:24:00,19.61,9.67,27.43,31.07,28.37,ALZC1,3438,-120.82000,39.20000
112,2018-08-01 17:28:00,19.62,8.96,27.36,29.6,28.38,ALZC1,3438,-120.82000,39.20000
113,2018-08-01 17:33:00,19.62,7.46,27.28,26.59,28.46,ALZC1,3438,-120.82000,39.20000
114,2018-08-01 17:37:00,19.62,7.47,27.36,26.43,28.57,ALZC1,3438,-120.82000,39.20000
115,2018-08-01 17:41:00,19.62,7.87,27.5,26.91,28.73,ALZC1,3438,-120.82000,39.20000
116,2018-08-01 17:45:00,19.62,7.73,27.6,26.4,28.89,ALZC1,3438,-120.82000,39.20000
117,2018-08-01 17:49:00,19.62,7.75,27.7,26.22,29.03,ALZC1,3438,-120.82000,39.20000
118,2018-08-01 17:53:00,19.62,8.09,27.8,26.69,29.13,ALZC1,3438,-120.82000,39.20000
119,2018-08-01 17:57:00,19.63,8.05,27.74,26.76,29.04,ALZC1,3438,-120.82000,39.20000
120,2018-08-01 18:00:00,19.63,7.7,27.81,25.91,29.18,ALZC1,3438,-120.82000,39.20000
121,2018-08-01 18:04:00,19.63,7.47,27.95,25.17,29.4,ALZC1,3438,-120.82000,39.20000
122,2018-08-01 18:08:00,19.64,7.16,27.92,24.66,29.39,ALZC1,3438,-120.82000,39.20000
123,2018-08-01 18:12:00,19.64,7.79,28.05,25.58,29.5,ALZC1,3438,-120.82000,39.20000
124,2018-08-01 18:16:00,19.66,7.5,28.24,24.67,29.78,ALZC1,3438,-120.82000,39.20000
125,2018-08-01 18:20:00,19.67,8.04,28.32,25.54,29.82,ALZC1,3438,-120.82000,39.20000
126,2018-08-01 18:24:00,19.67,6.38,28.27,22.63,29.93,ALZC1,3438,-120.82000,39.20000
127,2018-08-01 18:28:00,19.68,5.9,28.3,21.8,30.0,ALZC1,3438,-120.82000,39.20000
128,2018-08-01 18:33:00,19.7,6.57,28.36,22.8,30.03,ALZC1,3438,-120.82000,39.20000
129,2018-08-01 18:37:00,19.71,6.85,28.31,23.37,29.94,ALZC1,3438,-120.82000,39.20000
130,2018-08-01 18:41:00,19.73,7.18,28.48,23.65,30.12,ALZC1,3438,-120.82000,39.20000
131,2018-08-01 18:45:00,19.74,7.0,28.44,23.4,30.09,ALZC1,3438,-120.82000,39.20000
132,2018-08-01 18:49:00,19.76,5.76,28.28,21.62,29.98,ALZC1,3438,-120.82000,39.20000
133,2018-08-01 18:53:00,19.77,6.94,28.57,23.07,30.26,ALZC1,3438,-120.82000,39.20000
134,2018-08-01 18:57:00,19.79,7.53,28.79,23.73,30.48,ALZC1,3438,-120.82000,39.20000
135,2018-08-01 19:00:00,19.81,6.85,28.8,22.53,30.56,ALZC1,3438,-120.82000,39.20000
136,2018-08-01 19:04:00,19.82,7.27,28.81,23.24,30.53,ALZC1,3438,-120.82000,39.20000
137,2018-08-01 19:08:00,19.83,7.31,28.86,23.23,30.58,ALZC1,3438,-120.82000,39.20000
138,2018-08-01 19:12:00,19.85,6.51,28.97,21.71,30.79,ALZC1,3438,-120.82000,39.20000
139,2018-08-01 19:16:00,19.86,6.0,29.01,20.85,30.88,ALZC1,3438,-120.82000,39.20000
140,2018-08-01 19:20:00,19.88,6.48,29.05,21.54,30.89,ALZC1,3438,-120.82000,39.20000
141,2018-08-01 19:24:00,19.9,6.31,29.1,21.19,30.97,ALZC1,3438,-120.82000,39.20000
142,2018-08-01 19:28:00,19.91,5.31,28.99,19.85,30.9,ALZC1,3438,-120.82000,39.20000
143,2018-08-01 19:33:00,19.93,4.8,29.12,18.92,31.1,ALZC1,3438,-120.82000,39.20000
144,2018-08-01 19:37:00,19.94,4.43,29.01,18.56,30.98,ALZC1,3438,-120.82000,39.20000
145,2018-08-01 19:41:00,19.96,4.5,29.0,18.67,30.97,ALZC1,3438,-120.82000,39.20000
146,2018-08-01 19:45:00,19.97,4.07,29.13,17.93,31.14,ALZC1,3438,-120.82000,39.20000
147,2018-08-01 19:49:00,19.98,4.35,29.24,18.16,31.26,ALZC1,3438,-120.82000,39.20000
148,2018-08-01 19:53:00,19.99,4.28,29.17,18.16,31.18,ALZC1,3438,-120.82000,39.20000
149,2018-08-01 19:57:00,20.01,3.77,29.2,17.45,31.24,ALZC1,3438,-120.82000,39.20000
150,2018-08-01 20:00:00,20.03,3.9,29.66,17.06,31.79,ALZC1,3438,-120.82000,39.20000
151,2018-08-01 20:04:00,20.04,3.73,29.6,16.92,31.72,ALZC1,3438,-120.82000,39.20000
152,2018-08-01 20:08:00,20.06,4.64,29.6,18.09,31.68,ALZC1,3438,-120.82000,39.20000
153,2018-08-01 20:12:00,20.07,3.05,29.44,16.27,31.56,ALZC1,3438,-120.82000,39.20000
154,2018-08-01 20:16:00,20.08,1.87,29.48,14.88,31.64,ALZC1,3438,-120.82000,39.20000
155,2018-08-01 20:20:00,20.09,3.36,29.63,16.43,31.77,ALZC1,3438,-120.82000,39.20000
156,2018-08-01 20:24:00,20.11,3.9,29.78,16.93,31.92,ALZC1,3438,-120.82000,39.20000
157,2018-08-01 20:28:00,20.13,3.35,29.83,16.19,32.01,ALZC1,3438,-120.82000,39.20000
158,2018-08-01 20:33:00,20.14,1.34,29.95,13.85,32.21,ALZC1,3438,-120.82000,39.20000
159,2018-08-01 20:37:00,20.15,1.39,29.78,14.06,32.01,ALZC1,3438,-120.82000,39.20000
160,2018-08-01 20:41:00,20.16,2.82,29.96,15.44,32.18,ALZC1,3438,-120.82000,39.20000
161,2018-08-01 20:45:00,20.18,2.91,30.02,15.48,32.24,ALZC1,3438,-120.82000,39.20000
162,2018-08-01 20:49:00,20.18,1.1,29.98,13.59,32.24,ALZC1,3438,-120.82000,39.20000
163,2018-08-01 20:53:00,20.2,2.88,30.07,15.39,32.31,ALZC1,3438,-120.82000,39.20000
164,2018-08-01 20:57:00,20.21,4.17,30.04,16.96,32.21,ALZC1,3438,-120.82000,39.20000
165,2018-08-01 21:00:00,20.22,2.66,29.91,15.31,32.12,ALZC1,3438,-120.82000,39.20000
166,2018-08-01 21:04:00,20.23,2.6,29.68,15.48,31.86,ALZC1,3438,-120.82000,39.20000
167,2018-08-01 21:08:00,20.24,2.72,29.78,15.52,31.97,ALZC1,3438,-120.82000,39.20000
168,2018-08-01 21:12:00,20.26,2.59,29.6,15.56,31.76,ALZC1,3438,-120.82000,39.20000
169,2018-08-01 21:16:00,20.26,3.24,29.74,16.16,31.91,ALZC1,3438,-120.82000,39.20000
170,2018-08-01 21:20:00,20.28,1.26,29.72,14.0,31.93,ALZC1,3438,-120.82000,39.20000
171,2018-08-01 21:24:00,20.29,2.04,29.58,14.97,31.75,ALZC1,3438,-120.82000,39.20000
172,2018-08-01 21:28:00,20.29,1.43,29.63,14.26,31.82,ALZC1,3438,-120.82000,39.20000
173,2018-08-01 21:33:00,20.32,0.96,29.78,13.63,32.01,ALZC1,3438,-120.82000,39.20000
174,2018-08-01 21:37:00,20.32,0.97,29.64,13.77,31.85,ALZC1,3438,-120.82000,39.20000
175,2018-08-01 21:41:00,20.33,1.09,29.73,13.81,31.95,ALZC1,3438,-120.82000,39.20000
176,2018-08-01 21:45:00,20.34,0.3,29.65,13.1,31.86,ALZC1,3438,-120.82000,39.20000
177,2018-08-01 21:49:00,20.36,0.67,29.74,13.38,31.97,ALZC1,3438,-120.82000,39.20000
178,2018-08-01 21:53:00,20.36,1.82,29.72,14.58,31.93,ALZC1,3438,-120.82000,39.20000
179,2018-08-01 21:57:00,20.37,2.17,29.89,14.78,32.12,ALZC1,3438,-120.82000,39.20000
180,2018-08-01 22:00:00,20.38,1.65,29.91,14.21,32.15,ALZC1,3438,-120.82000,39.20000
181,2018-08-01 22:04:00,20.39,2.15,29.65,15.01,31.83,ALZC1,3438,-120.82000,39.20000
182,2018-08-01 22:08:00,20.4,1.71,29.62,14.56,31.81,ALZC1,3438,-120.82000,39.20000
183,2018-08-01 22:12:00,20.42,2.91,29.75,15.77,31.93,ALZC1,3438,-120.82000,39.20000
184,2018-08-01 22:16:00,20.42,3.09,29.9,15.81,32.1,ALZC1,3438,-120.82000,39.20000
185,2018-08-01 22:20:00,20.44,3.11,29.93,15.81,32.13,ALZC1,3438,-120.82000,39.20000
186,2018-08-01 22:24:00,20.44,1.15,29.66,13.93,31.87,ALZC1,3438,-120.82000,39.20000
187,2018-08-01 22:28:00,20.45,1.99,29.63,14.86,31.81,ALZC1,3438,-120.82000,39.20000
188,2018-08-01 22:33:00,20.46,3.35,29.7,16.33,31.86,ALZC1,3438,-120.82000,39.20000
189,2018-08-01 22:37:00,20.47,4.12,29.67,17.33,31.79,ALZC1,3438,-120.82000,39.20000
190,2018-08-01 22:41:00,20.48,4.09,29.57,17.41,31.67,ALZC1,3438,-120.82000,39.20000
191,2018-08-01 22:45:00,20.48,1.93,29.6,14.82,31.78,ALZC1,3438,-120.82000,39.20000
192,2018-08-01 22:49:00,20.49,2.39,29.72,15.2,31.91,ALZC1,3438,-120.82000,39.20000
193,2018-08-01 22:53:00,20.51,2.54,29.73,15.36,31.92,ALZC1,3438,-120.82000,39.20000
194,2018-08-01 22:57:00,20.51,0.94,29.59,13.79,31.78,ALZC1,3438,-120.82000,39.20000
195,2018-08-01 23:00:00,20.52,2.45,29.53,15.48,31.68,ALZC1,3438,-120.82000,39.20000
196,2018-08-01 23:04:00,20.53,1.84,29.42,14.91,31.57,ALZC1,3438,-120.82000,39.20000
197,2018-08-01 23:08:00,20.53,1.22,29.45,14.22,31.61,ALZC1,3438,-120.82000,39.20000
198,2018-08-01 23:12:00,20.55,0.97,29.57,13.84,31.76,ALZC1,3438,-120.82000,39.20000
199,2018-08-01 23:16:00,20.57,0.53,29.5,13.47,31.68,ALZC1,3438,-120.82000,39.20000
200,2018-08-01 23:20:00,20.56,1.36,29.52,14.29,31.7,ALZC1,3438,-120.82000,39.20000
201,2018-08-01 23:24:00,20.57,2.47,29.52,15.51,31.67,ALZC1,3438,-120.82000,39.20000
202,2018-08-01 23:28:00,20.58,1.58,29.61,14.43,31.8,ALZC1,3438,-120.82000,39.20000
203,2018-08-01 23:33:00,20.59,2.2,29.58,15.14,31.75,ALZC1,3438,-120.82000,39.20000
204,2018-08-01 23:37:00,20.59,1.57,29.34,14.7,31.48,ALZC1,3438,-120.82000,39.20000
205,2018-08-01 23:41:00,20.61,2.77,29.29,16.11,31.39,ALZC1,3438,-120.82000,39.20000
206,2018-08-01 23:45:00,20.61,2.26,29.36,15.45,31.48,ALZC1,3438,-120.82000,39.20000
207,2018-08-01 23:49:00,20.63,2.37,29.32,15.61,31.43,ALZC1,3438,-120.82000,39.20000
208,2018-08-01 23:53:00,20.63,2.59,29.22,15.97,31.31,ALZC1,3438,-120.82000,39.20000
209,2018-08-01 23:57:00,20.64,2.09,28.98,15.67,31.03,ALZC1,3438,-120.82000,39.20000
210,2018-08-02 10:00:00,20.09,0.84,,31.99,17.84,ALZC1,3438,-120.82000,39.20000
211,2018-08-02 10:04:00,20.08,0.71,,31.43,17.98,ALZC1,3438,-120.82000,39.20000
212,2018-08-02 10:08:00,20.07,0.89,,31.29,18.25,ALZC1,3438,-120.82000,39.20000
213,2018-08-02 10:12:00,20.06,0.74,,30.87,18.29,ALZC1,3438,-120.82000,39.20000
214,2018-08-02 10:16:00,20.05,0.99,,31.47,18.27,ALZC1,3438,-120.82000,39.20000
215,2018-08-02 10:20:00,20.03,0.89,,31.37,18.21,ALZC1,3438,-120.82000,39.20000
216,2018-08-02 10:24:00,20.03,1.01,,31.71,18.18,ALZC1,3438,-120.82000,39.20000
217,2018-08-02 10:28:00,20.01,1.15,,32.71,17.85,ALZC1,3438,-120.82000,39.20000
218,2018-08-02 10:33:00,20.0,0.81,,32.08,17.77,ALZC1,3438,-120.82000,39.20000
219,2018-08-02 10:37:00,19.99,1.3,,33.53,17.62,ALZC1,3438,-120.82000,39.20000
220,2018-08-02 10:41:00,19.98,1.53,,34.43,17.47,ALZC1,3438,-120.82000,39.20000
221,2018-08-02 10:45:00,19.97,1.17,,33.51,17.49,ALZC1,3438,-120.82000,39.20000
222,2018-08-02 10:49:00,19.96,0.96,,33.39,17.31,ALZC1,3438,-120.82000,39.20000
223,2018-08-02 10:53:00,19.94,0.96,,34.08,16.98,ALZC1,3438,-120.82000,39.20000
224,2018-08-02 10:57:00,19.93,0.89,,34.22,16.84,ALZC1,3438,-120.82000,39.20000
225,2018-08-02 11:00:00,19.93,0.83,,34.4,16.69,ALZC1,3438,-120.82000,39.20000
226,2018-08-02 11:04:00,19.93,0.79,,34.48,16.61,ALZC1,3438,-120.82000,39.20000
227,2018-08-02 11:08:00,19.92,2.29,,38.56,16.54,ALZC1,3438,-120.82000,39.20000
228,2018-08-02 11:12:00,19.9,1.66,,36.97,16.5,ALZC1,3438,-120.82000,39.20000
229,2018-08-02 11:16:00,19.89,0.83,,34.98,16.43,ALZC1,3438,-120.82000,39.20000
230,2018-08-02 11:20:00,19.87,0.67,,34.83,16.32,ALZC1,3438,-120.82000,39.20000
231,2018-08-02 11:24:00,19.87,0.55,,34.33,16.41,ALZC1,3438,-120.82000,39.20000
232,2018-08-02 11:28:00,19.86,0.21,,33.18,16.56,ALZC1,3438,-120.82000,39.20000
233,2018-08-02 11:33:00,19.85,-0.01,,32.58,16.59,ALZC1,3438,-120.82000,39.20000
234,2018-08-02 11:37:00,19.84,-0.01,,32.95,16.42,ALZC1,3438,-120.82000,39.20000
235,2018-08-02 11:41:00,19.83,-0.22,,32.56,16.37,ALZC1,3438,-120.82000,39.20000
236,2018-08-02 11:45:00,19.82,-0.3,,31.51,16.79,ALZC1,3438,-120.82000,39.20000
237,2018-08-02 11:49:00,19.81,-0.44,,30.31,17.23,ALZC1,3438,-120.82000,39.20000
238,2018-08-02 11:53:00,19.81,-0.39,,30.05,17.43,ALZC1,3438,-120.82000,39.20000
239,2018-08-02 11:57:00,19.79,-0.5,,29.41,17.64,ALZC1,3438,-120.82000,39.20000
240,2018-08-02 12:00:00,19.78,-0.62,,29.05,17.7,ALZC1,3438,-120.82000,39.20000
241,2018-08-02 12:04:00,19.77,-0.64,,29.0,17.7,ALZC1,3438,-120.82000,39.20000
242,2018-08-02 12:08:00,19.76,-0.81,,28.6,17.72,ALZC1,3438,-120.82000,39.20000
243,2018-08-02 12:12:00,19.75,-0.83,,28.57,17.72,ALZC1,3438,-120.82000,39.20000
244,2018-08-02 12:16:00,19.74,-0.95,,28.41,17.67,ALZC1,3438,-120.82000,39.20000
245,2018-08-02 12:20:00,19.72,-0.96,,28.36,17.68,ALZC1,3438,-120.82000,39.20000
246,2018-08-02 12:24:00,19.72,-0.97,,28.35,17.68,ALZC1,3438,-120.82000,39.20000
247,2018-08-02 12:28:00,19.71,-1.12,,28.08,17.66,ALZC1,3438,-120.82000,39.20000
248,2018-08-02 12:33:00,19.69,-1.14,,28.01,17.67,ALZC1,3438,-120.82000,39.20000
249,2018-08-02 12:37:00,19.69,-1.2,,27.89,17.67,ALZC1,3438,-120.82000,39.20000
250,2018-08-02 12:41:00,19.67,-1.01,,28.37,17.62,ALZC1,3438,-120.82000,39.20000
251,2018-08-02 12:45:00,19.66,-1.0,,28.49,17.56,ALZC1,3438,-120.82000,39.20000
252,2018-08-02 12:49:00,19.66,-1.11,,28.37,17.51,ALZC1,3438,-120.82000,39.20000
253,2018-08-02 12:53:00,19.64,-1.12,,28.42,17.46,ALZC1,3438,-120.82000,39.20000
254,2018-08-02 12:57:00,19.63,-1.11,,28.57,17.39,ALZC1,3438,-120.82000,39.20000
255,2018-08-02 13:00:00,19.62,-1.15,,28.64,17.31,ALZC1,3438,-120.82000,39.20000
256,2018-08-02 13:04:00,19.61,-1.23,,28.6,17.24,ALZC1,3438,-120.82000,39.20000
257,2018-08-02 13:08:00,19.61,-0.95,,29.47,17.09,ALZC1,3438,-120.82000,39.20000
258,2018-08-02 13:12:00,19.58,-1.38,,28.64,17.05,ALZC1,3438,-120.82000,39.20000
